1,1,1,6th Minor Irrigation Census - Shallow Tube Well - GOA,https://www.data.gov.in/resource/6th-minor-irrigation-census-shallow-tube-well-goa
2,1,2,6th Minor Irrigation Census - Shallow Tube Well - ANDHRA PRADESH,https://www.data.gov.in/resource/6th-minor-irrigation-census-shallow-tube-well-andhra-pradesh
3,1,3,6th Minor Irrigation Census - Shallow Tube Well - TAMIL NADU,https://www.data.gov.in/resource/6th-minor-irrigation-census-shallow-tube-well-tamil-nadu
4,1,4,6th Minor Irrigation Census - Medium Tube Well - TELANGANA,https://www.data.gov.in/resource/6th-minor-irrigation-census-medium-tube-well-telangana
5,1,5,6th Minor Irrigation Census - Dugwell - MADHYA PRADESH,https://www.data.gov.in/resource/6th-minor-irrigation-census-dugwell-madhya-pradesh
6,1,6,6th Minor Irrigation Census - Dugwell - MAHARASHTRA,https://www.data.gov.in/resource/6th-minor-irrigation-census-dugwell-maharashtra
7,1,7,6th Minor Irrigation Census - Dugwell - TAMIL NADU,https://www.data.gov.in/resource/6th-minor-irrigation-census-dugwell-tamil-nadu
